talk.politics.misc,20news-bydate-train/talk.politics.misc/178765
misc.forsale,20news-bydate-train/misc.forsale/76155
soc.religion.christian,20news-bydate-train/soc.religion.christian/20551
rec.motorcycles,20news-bydate-train/rec.motorcycles/103210
talk.politics.guns,20news-bydate-train/talk.politics.guns/54146
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9487
sci.crypt,20news-bydate-train/sci.crypt/15236
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53607
sci.electronics,20news-bydate-train/sci.electronics/53975
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9781
sci.electronics,20news-bydate-train/sci.electronics/53523
sci.med,20news-bydate-train/sci.med/58155
sci.electronics,20news-bydate-train/sci.electronics/53830
misc.forsale,20news-bydate-train/misc.forsale/76103
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51841
talk.politics.misc,20news-bydate-train/talk.politics.misc/178563
sci.med,20news-bydate-train/sci.med/59200
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51515
comp.windows.x,20news-bydate-train/comp.windows.x/66454
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60302
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9773
comp.windows.x,20news-bydate-train/comp.windows.x/67292
soc.religion.christian,20news-bydate-train/soc.religion.christian/20623
sci.space,20news-bydate-train/sci.space/60879
sci.space,20news-bydate-train/sci.space/61177
rec.autos,20news-bydate-train/rec.autos/102995
sci.med,20news-bydate-train/sci.med/58974
comp.graphics,20news-bydate-train/comp.graphics/38410
comp.graphics,20news-bydate-train/comp.graphics/38453
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/58966
sci.crypt,20news-bydate-train/sci.crypt/15302
sci.space,20news-bydate-train/sci.space/60782
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60300
sci.electronics,20news-bydate-train/sci.electronics/53734
sci.med,20news-bydate-train/sci.med/58979
comp.graphics,20news-bydate-train/comp.graphics/38706
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60480
comp.windows.x,20news-bydate-train/comp.windows.x/67193
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/58969
misc.forsale,20news-bydate-train/misc.forsale/74750
rec.autos,20news-bydate-train/rec.autos/103345
talk.politics.misc,20news-bydate-train/talk.politics.misc/178309
talk.politics.misc,20news-bydate-train/talk.politics.misc/178842
misc.forsale,20news-bydate-train/misc.forsale/76799
talk.politics.guns,20news-bydate-train/talk.politics.guns/54358
sci.med,20news-bydate-train/sci.med/59044
rec.autos,20news-bydate-train/rec.autos/103034
comp.windows.x,20news-bydate-train/comp.windows.x/67032
sci.space,20news-bydate-train/sci.space/60896
talk.politics.guns,20news-bydate-train/talk.politics.guns/54395
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75903
talk.religion.misc,20news-bydate-train/talk.religion.misc/83800
comp.graphics,20news-bydate-train/comp.graphics/38298
sci.space,20news-bydate-train/sci.space/60968
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102646
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50419
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76275
alt.atheism,20news-bydate-train/alt.atheism/51237
talk.politics.guns,20news-bydate-train/talk.politics.guns/54738
sci.space,20news-bydate-train/sci.space/60251
alt.atheism,20news-bydate-train/alt.atheism/53390
rec.autos,20news-bydate-train/rec.autos/102908
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76137
soc.religion.christian,20news-bydate-train/soc.religion.christian/20631
misc.forsale,20news-bydate-train/misc.forsale/76171
talk.politics.misc,20news-bydate-train/talk.politics.misc/176928
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53691
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75398
talk.politics.misc,20news-bydate-train/talk.politics.misc/176871
alt.atheism,20news-bydate-train/alt.atheism/53185
sci.crypt,20news-bydate-train/sci.crypt/15573
sci.electronics,20news-bydate-train/sci.electronics/53722
sci.crypt,20news-bydate-train/sci.crypt/15887
sci.crypt,20news-bydate-train/sci.crypt/15374
talk.religion.misc,20news-bydate-train/talk.religion.misc/82793
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104495
talk.politics.misc,20news-bydate-train/talk.politics.misc/178436
alt.atheism,20news-bydate-train/alt.atheism/53371
comp.graphics,20news-bydate-train/comp.graphics/38228
misc.forsale,20news-bydate-train/misc.forsale/74818
sci.crypt,20news-bydate-train/sci.crypt/15456
sci.med,20news-bydate-train/sci.med/59035
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/58999
rec.autos,20news-bydate-train/rec.autos/101564
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51996
sci.electronics,20news-bydate-train/sci.electronics/53939
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60255
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76335
sci.space,20news-bydate-train/sci.space/60202
talk.politics.guns,20news-bydate-train/talk.politics.guns/54192
rec.motorcycles,20news-bydate-train/rec.motorcycles/103119
sci.med,20news-bydate-train/sci.med/58908
talk.politics.misc,20news-bydate-train/talk.politics.misc/178395
rec.autos,20news-bydate-train/rec.autos/102964
sci.electronics,20news-bydate-train/sci.electronics/52733
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9565
talk.politics.guns,20news-bydate-train/talk.politics.guns/54478
sci.crypt,20news-bydate-train/sci.crypt/15259
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102151
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52657
sci.med,20news-bydate-train/sci.med/59110
sci.electronics,20news-bydate-train/sci.electronics/53982
soc.religion.christian,20news-bydate-train/soc.religion.christian/20959
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50461
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52578
soc.religion.christian,20news-bydate-train/soc.religion.christian/21318
rec.motorcycles,20news-bydate-train/rec.motorcycles/103232
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51704
talk.politics.misc,20news-bydate-train/talk.politics.misc/178407
sci.med,20news-bydate-train/sci.med/58989
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53593
soc.religion.christian,20news-bydate-train/soc.religion.christian/20957
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102627
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50537
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60143
sci.electronics,20news-bydate-train/sci.electronics/53980
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9736
sci.electronics,20news-bydate-train/sci.electronics/53760
sci.space,20news-bydate-train/sci.space/61098
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9975
talk.politics.misc,20news-bydate-train/talk.politics.misc/176910
sci.med,20news-bydate-train/sci.med/59037
talk.politics.guns,20news-bydate-train/talk.politics.guns/54449
sci.med,20news-bydate-train/sci.med/58139
talk.religion.misc,20news-bydate-train/talk.religion.misc/83515
rec.autos,20news-bydate-train/rec.autos/103051
rec.autos,20news-bydate-train/rec.autos/102834
soc.religion.christian,20news-bydate-train/soc.religion.christian/20783
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75927
talk.politics.guns,20news-bydate-train/talk.politics.guns/54199
sci.crypt,20news-bydate-train/sci.crypt/15541
talk.religion.misc,20news-bydate-train/talk.religion.misc/83486
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104915
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60767
comp.windows.x,20news-bydate-train/comp.windows.x/67062
sci.electronics,20news-bydate-train/sci.electronics/53675
comp.windows.x,20news-bydate-train/comp.windows.x/67216
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104381
soc.religion.christian,20news-bydate-train/soc.religion.christian/20568
talk.politics.guns,20news-bydate-train/talk.politics.guns/54157
alt.atheism,20news-bydate-train/alt.atheism/51239
sci.crypt,20news-bydate-train/sci.crypt/15660
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102598
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51780
rec.autos,20news-bydate-train/rec.autos/102944
sci.crypt,20news-bydate-train/sci.crypt/15478
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102719
sci.electronics,20news-bydate-train/sci.electronics/53553
sci.space,20news-bydate-train/sci.space/61029
sci.space,20news-bydate-train/sci.space/61103
sci.electronics,20news-bydate-train/sci.electronics/53956
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51514
talk.religion.misc,20news-bydate-train/talk.religion.misc/83561
sci.space,20news-bydate-train/sci.space/60971
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102670
sci.space,20news-bydate-train/sci.space/60212
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/54113
rec.motorcycles,20news-bydate-train/rec.motorcycles/104469
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53604
comp.graphics,20news-bydate-train/comp.graphics/38432
rec.autos,20news-bydate-train/rec.autos/101675
talk.politics.guns,20news-bydate-train/talk.politics.guns/53358
sci.space,20news-bydate-train/sci.space/61194
misc.forsale,20news-bydate-train/misc.forsale/75873
sci.crypt,20news-bydate-train/sci.crypt/15636
talk.religion.misc,20news-bydate-train/talk.religion.misc/84146
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60725
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60426
talk.politics.guns,20news-bydate-train/talk.politics.guns/54273
rec.motorcycles,20news-bydate-train/rec.motorcycles/103221
talk.politics.misc,20news-bydate-train/talk.politics.misc/176909
sci.electronics,20news-bydate-train/sci.electronics/53733
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50448
misc.forsale,20news-bydate-train/misc.forsale/74773
rec.autos,20news-bydate-train/rec.autos/102784
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102714
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53888
soc.religion.christian,20news-bydate-train/soc.religion.christian/20706
sci.crypt,20news-bydate-train/sci.crypt/15703
sci.med,20news-bydate-train/sci.med/59114
comp.windows.x,20news-bydate-train/comp.windows.x/67277
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60261
sci.crypt,20news-bydate-train/sci.crypt/15490
talk.religion.misc,20news-bydate-train/talk.religion.misc/84185
alt.atheism,20news-bydate-train/alt.atheism/53521
misc.forsale,20news-bydate-train/misc.forsale/76433
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9168
talk.religion.misc,20news-bydate-train/talk.religion.misc/83499
rec.autos,20news-bydate-train/rec.autos/102865
soc.religion.christian,20news-bydate-train/soc.religion.christian/20606
misc.forsale,20news-bydate-train/misc.forsale/76222
rec.autos,20news-bydate-train/rec.autos/102959
comp.graphics,20news-bydate-train/comp.graphics/38630
comp.graphics,20news-bydate-train/comp.graphics/38485
soc.religion.christian,20news-bydate-train/soc.religion.christian/20566
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60417
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53684
sci.med,20news-bydate-train/sci.med/59192
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50529
rec.motorcycles,20news-bydate-train/rec.motorcycles/104344
alt.atheism,20news-bydate-train/alt.atheism/53114
rec.motorcycles,20news-bydate-train/rec.motorcycles/104977
talk.politics.misc,20news-bydate-train/talk.politics.misc/178308
talk.politics.guns,20news-bydate-train/talk.politics.guns/54457
sci.space,20news-bydate-train/sci.space/60935
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104464
talk.politics.guns,20news-bydate-train/talk.politics.guns/54120
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76356
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76169
sci.electronics,20news-bydate-train/sci.electronics/53502
soc.religion.christian,20news-bydate-train/soc.religion.christian/20574
sci.med,20news-bydate-train/sci.med/59049
comp.windows.x,20news-bydate-train/comp.windows.x/66978
soc.religion.christian,20news-bydate-train/soc.religion.christian/20772
soc.religion.christian,20news-bydate-train/soc.religion.christian/20784
talk.politics.guns,20news-bydate-train/talk.politics.guns/54487
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76428
talk.politics.misc,20news-bydate-train/talk.politics.misc/176849
alt.atheism,20news-bydate-train/alt.atheism/53389
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/8514
misc.forsale,20news-bydate-train/misc.forsale/76483
rec.motorcycles,20news-bydate-train/rec.motorcycles/104288
talk.religion.misc,20news-bydate-train/talk.religion.misc/83453
sci.electronics,20news-bydate-train/sci.electronics/53857
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53983
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51826
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9917
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9602
rec.motorcycles,20news-bydate-train/rec.motorcycles/104708
soc.religion.christian,20news-bydate-train/soc.religion.christian/20858
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104541
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53648
rec.autos,20news-bydate-train/rec.autos/103025
rec.autos,20news-bydate-train/rec.autos/103168
talk.religion.misc,20news-bydate-train/talk.religion.misc/82816
comp.windows.x,20news-bydate-train/comp.windows.x/67049
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9175
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53576
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51574
alt.atheism,20news-bydate-train/alt.atheism/51315
sci.electronics,20news-bydate-train/sci.electronics/53996
soc.religion.christian,20news-bydate-train/soc.religion.christian/20521
sci.space,20news-bydate-train/sci.space/61055
sci.med,20news-bydate-train/sci.med/58868
misc.forsale,20news-bydate-train/misc.forsale/75867
talk.politics.guns,20news-bydate-train/talk.politics.guns/54708
talk.religion.misc,20news-bydate-train/talk.religion.misc/83823
talk.politics.guns,20news-bydate-train/talk.politics.guns/53300
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9470
rec.autos,20news-bydate-train/rec.autos/103231
comp.windows.x,20news-bydate-train/comp.windows.x/66438
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51830
soc.religion.christian,20news-bydate-train/soc.religion.christian/21341
rec.motorcycles,20news-bydate-train/rec.motorcycles/104293
sci.space,20news-bydate-train/sci.space/61108
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60753
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60356
rec.motorcycles,20news-bydate-train/rec.motorcycles/104512
rec.autos,20news-bydate-train/rec.autos/102975
rec.motorcycles,20news-bydate-train/rec.motorcycles/104562
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9687
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60888
rec.motorcycles,20news-bydate-train/rec.motorcycles/104554
comp.graphics,20news-bydate-train/comp.graphics/38339
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104510
misc.forsale,20news-bydate-train/misc.forsale/76209
sci.space,20news-bydate-train/sci.space/61222
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53529
comp.graphics,20news-bydate-train/comp.graphics/38676
rec.motorcycles,20news-bydate-train/rec.motorcycles/104448
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53637
talk.politics.guns,20news-bydate-train/talk.politics.guns/53365
soc.religion.christian,20news-bydate-train/soc.religion.christian/20364
sci.space,20news-bydate-train/sci.space/60876
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53860
talk.politics.misc,20news-bydate-train/talk.politics.misc/178939
rec.motorcycles,20news-bydate-train/rec.motorcycles/104513
sci.med,20news-bydate-train/sci.med/58951
alt.atheism,20news-bydate-train/alt.atheism/53190
sci.space,20news-bydate-train/sci.space/60169
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53773
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50492
soc.religion.christian,20news-bydate-train/soc.religion.christian/20740
sci.med,20news-bydate-train/sci.med/58917
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53777
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60526
talk.politics.misc,20news-bydate-train/talk.politics.misc/178573
soc.religion.christian,20news-bydate-train/soc.religion.christian/20638
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60138
comp.graphics,20news-bydate-train/comp.graphics/38363
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50479
talk.politics.misc,20news-bydate-train/talk.politics.misc/178692
sci.med,20news-bydate-train/sci.med/59135
talk.politics.guns,20news-bydate-train/talk.politics.guns/54128
comp.windows.x,20news-bydate-train/comp.windows.x/67373
talk.politics.guns,20news-bydate-train/talk.politics.guns/55246
sci.crypt,20news-bydate-train/sci.crypt/15675
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53547
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53717
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51595
misc.forsale,20news-bydate-train/misc.forsale/74761
soc.religion.christian,20news-bydate-train/soc.religion.christian/21403
soc.religion.christian,20news-bydate-train/soc.religion.christian/21365
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104449
alt.atheism,20news-bydate-train/alt.atheism/53347
talk.religion.misc,20news-bydate-train/talk.religion.misc/83701
rec.motorcycles,20news-bydate-train/rec.motorcycles/104712
sci.space,20news-bydate-train/sci.space/61081
comp.graphics,20news-bydate-train/comp.graphics/38233
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75401
comp.graphics,20news-bydate-train/comp.graphics/38270
comp.windows.x,20news-bydate-train/comp.windows.x/66432
talk.religion.misc,20news-bydate-train/talk.religion.misc/83902
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53680
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60272
rec.motorcycles,20news-bydate-train/rec.motorcycles/104963
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60288
alt.atheism,20news-bydate-train/alt.atheism/53157
comp.windows.x,20news-bydate-train/comp.windows.x/67349
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60529
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9455
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51859
comp.graphics,20news-bydate-train/comp.graphics/38614
talk.politics.misc,20news-bydate-train/talk.politics.misc/178381
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53561
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53919
alt.atheism,20news-bydate-train/alt.atheism/51148
sci.med,20news-bydate-train/sci.med/58976
rec.autos,20news-bydate-train/rec.autos/103118
soc.religion.christian,20news-bydate-train/soc.religion.christian/21368
rec.motorcycles,20news-bydate-train/rec.motorcycles/104499
soc.religion.christian,20news-bydate-train/soc.religion.christian/20618
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9740
talk.politics.misc,20news-bydate-train/talk.politics.misc/178566
sci.med,20news-bydate-train/sci.med/58862
comp.graphics,20news-bydate-train/comp.graphics/38537
alt.atheism,20news-bydate-train/alt.atheism/51297
soc.religion.christian,20news-bydate-train/soc.religion.christian/20588
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104554
comp.graphics,20news-bydate-train/comp.graphics/38594
misc.forsale,20news-bydate-train/misc.forsale/76158
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53540
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76100
talk.religion.misc,20news-bydate-train/talk.religion.misc/83582
rec.autos,20news-bydate-train/rec.autos/101652
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104406
rec.motorcycles,20news-bydate-train/rec.motorcycles/104358
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/58827
talk.politics.guns,20news-bydate-train/talk.politics.guns/54214
talk.politics.misc,20news-bydate-train/talk.politics.misc/179080
rec.motorcycles,20news-bydate-train/rec.motorcycles/104322
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76392
sci.electronics,20news-bydate-train/sci.electronics/53765
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104513
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9752
alt.atheism,20news-bydate-train/alt.atheism/53232
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/50433
sci.electronics,20news-bydate-train/sci.electronics/53808
rec.autos,20news-bydate-train/rec.autos/103657
comp.graphics,20news-bydate-train/comp.graphics/38462
sci.space,20news-bydate-train/sci.space/61151
alt.atheism,20news-bydate-train/alt.atheism/53660
misc.forsale,20news-bydate-train/misc.forsale/74827
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104372
rec.autos,20news-bydate-train/rec.autos/101651
sci.med,20news-bydate-train/sci.med/59113
sci.space,20news-bydate-train/sci.space/61093
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60546
sci.electronics,20news-bydate-train/sci.electronics/53977
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76162
sci.space,20news-bydate-train/sci.space/61054
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76351
alt.atheism,20news-bydate-train/alt.atheism/51313
talk.politics.guns,20news-bydate-train/talk.politics.guns/54453
talk.politics.guns,20news-bydate-train/talk.politics.guns/54630
comp.windows.x,20news-bydate-train/comp.windows.x/67170
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52586
sci.med,20news-bydate-train/sci.med/58050
talk.politics.guns,20news-bydate-train/talk.politics.guns/54317
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102730
talk.politics.misc,20news-bydate-train/talk.politics.misc/178380
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53640
talk.politics.guns,20news-bydate-train/talk.politics.guns/54444
rec.motorcycles,20news-bydate-train/rec.motorcycles/104333
sci.space,20news-bydate-train/sci.space/61051
comp.windows.x,20news-bydate-train/comp.windows.x/67253
talk.politics.guns,20news-bydate-train/talk.politics.guns/54236
misc.forsale,20news-bydate-train/misc.forsale/75910
sci.space,20news-bydate-train/sci.space/60224
sci.electronics,20news-bydate-train/sci.electronics/52446
comp.windows.x,20news-bydate-train/comp.windows.x/67177
sci.electronics,20news-bydate-train/sci.electronics/53838
soc.religion.christian,20news-bydate-train/soc.religion.christian/20873
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/54117
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/58998
sci.med,20news-bydate-train/sci.med/58098
soc.religion.christian,20news-bydate-train/soc.religion.christian/20814
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104374
talk.politics.misc,20news-bydate-train/talk.politics.misc/176924
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/52633
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9758
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76147
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9569
sci.med,20news-bydate-train/sci.med/58140
soc.religion.christian,20news-bydate-train/soc.religion.christian/21335
comp.graphics,20news-bydate-train/comp.graphics/37931
talk.politics.guns,20news-bydate-train/talk.politics.guns/53366
rec.motorcycles,20news-bydate-train/rec.motorcycles/104509
sci.electronics,20news-bydate-train/sci.electronics/53625
talk.politics.guns,20news-bydate-train/talk.politics.guns/54651
rec.autos,20news-bydate-train/rec.autos/103426
rec.motorcycles,20news-bydate-train/rec.motorcycles/104368
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76119
rec.autos,20news-bydate-train/rec.autos/103194
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75948
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53582
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104544
talk.religion.misc,20news-bydate-train/talk.religion.misc/84122
sci.electronics,20news-bydate-train/sci.electronics/52744
sci.electronics,20news-bydate-train/sci.electronics/53645
sci.crypt,20news-bydate-train/sci.crypt/15716
comp.graphics,20news-bydate-train/comp.graphics/38655
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60254
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102654
rec.motorcycles,20news-bydate-train/rec.motorcycles/104542
sci.crypt,20news-bydate-train/sci.crypt/15519
sci.electronics,20news-bydate-train/sci.electronics/53652
rec.motorcycles,20news-bydate-train/rec.motorcycles/104791
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/76376
comp.windows.x,20news-bydate-train/comp.windows.x/67007
misc.forsale,20news-bydate-train/misc.forsale/75901
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75412
sci.space,20news-bydate-train/sci.space/60996
soc.religion.christian,20news-bydate-train/soc.religion.christian/20525
rec.motorcycles,20news-bydate-train/rec.motorcycles/104538
comp.sys.ibm.pc.hardware,20news-bydate-train/comp.sys.ibm.pc.hardware/60430
soc.religion.christian,20news-bydate-train/soc.religion.christian/21340
soc.religion.christian,20news-bydate-train/soc.religion.christian/20824
misc.forsale,20news-bydate-train/misc.forsale/76143
rec.autos,20news-bydate-train/rec.autos/103308
sci.med,20news-bydate-train/sci.med/59160
soc.religion.christian,20news-bydate-train/soc.religion.christian/20686
talk.religion.misc,20news-bydate-train/talk.religion.misc/83444
talk.politics.mideast,20news-bydate-train/talk.politics.mideast/75369
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53738
sci.crypt,20news-bydate-train/sci.crypt/15192
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102679
comp.windows.x,20news-bydate-train/comp.windows.x/67245
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9611
soc.religion.christian,20news-bydate-train/soc.religion.christian/20523
comp.graphics,20news-bydate-train/comp.graphics/38447
sci.crypt,20news-bydate-train/sci.crypt/15435
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51650
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104571
comp.windows.x,20news-bydate-train/comp.windows.x/66403
comp.os.ms-windows.misc,20news-bydate-train/comp.os.ms-windows.misc/9558
sci.space,20news-bydate-train/sci.space/60924
rec.motorcycles,20news-bydate-train/rec.motorcycles/104449
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102643
sci.crypt,20news-bydate-train/sci.crypt/15265
sci.med,20news-bydate-train/sci.med/58073
rec.sport.hockey,20news-bydate-train/rec.sport.hockey/53731
sci.electronics,20news-bydate-train/sci.electronics/53793
rec.autos,20news-bydate-train/rec.autos/103295
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/104573
comp.graphics,20news-bydate-train/comp.graphics/38682
alt.atheism,20news-bydate-train/alt.atheism/53142
comp.sys.mac.hardware,20news-bydate-train/comp.sys.mac.hardware/51846
rec.sport.baseball,20news-bydate-train/rec.sport.baseball/102657
